Title,Summary,Content,URL,Contributor
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Đức,Thông tin liên hệ,"""KHOA TIẾNG ĐỨC
Địa chỉ: Phòng 519, 521 - Nhà C
Điện thoại: (84.24) 35 53 04 74    
Fax: (84.24) 38 54 45 50    
E-mail: german@hanu.edu.vn
Website: de.hanu.vn""",https://hanu.edu.vn/c/7913/Ngon-ngu-Duc,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Đức,Sinh viên và cơ hội nhận học bổng giao lưu quốc tế,"""- Tổng số sinh viên: 500;
- Sinh viên có cơ hội thực tập tại các tổ chức của Đức, Áo tại Việt Nam cũng như tại các cơ quan, tổ chức là đối tác của Khoa (viện FES, viện Goethe Hà Nội, Tổ chức DAAD, Đại sứ quán Đức, Đại sứ quán Áo, các doanh nghiệp trong lĩnh vực đào tạo, dịch thuật và du lịch…); Học bổng của Trường Đại học Hà Nội, của các tổ chức quốc tế và các tổ chức của Đức (DAAD, WUS…);
- Học bổng đi học tập và nghiên cứu 08 tuần tại trường ĐHTH Gießen - CHLB Đức (Chương trình GIP); học bổng DAAD tham dự Khoá học hè và trại hè tại Đức và khu vực Đông Nam Á;
- Tham dự khóa học mùa hè tại trường ĐHTH Munich có ưu đãi học phí;
- Chương trình trao đổi sinh viên tại ĐHTH Ramkhamhaeng (miễn học phí).""",https://hanu.edu.vn/c/7913/Ngon-ngu-Duc,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Đức,Giảng viên,"""- 19 cán bộ, giảng viên cơ hữu (02 tiến sĩ, 01 nghiên cứu sinh, 16 thạc sĩ); 01 chuyên gia người Đức, 01 giảng viên của cơ quan trao đổi hàn lâm Đức (DAAD); 05 giảng viên thỉnh giảng;
- Đội ngũ giảng viên nhiệt huyết, giàu kinh nghiệm, 100% được đào tạo tại nước ngoài, thường xuyên được đào tạo ngắn hạn tại các trường đại học danh tiếng ở Đức;
- Thường xuyên có thực tập sinh người Đức, Áo hỗ trợ giảng dạy và thực hiện các dự án cùng sinh viên.""",https://hanu.edu.vn/c/7913/Ngon-ngu-Duc,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Đức,Điều kiện học tập,"""- Trung tâm Ngôn ngữ và Văn hóa Đức, Phòng Văn hóa Hessen, Phòng Văn hóa Áo là môi trường rất thuận lợi giúp sinh viên học tập, nghiên cứu và tìm hiểu về ngôn ngữ, văn hóa, con người của các nước nói tiếng Đức, câu lạc bộ Tiếng Đức;
- Hệ thống thư viện lớn, được bổ sung hàng năm với sự tài trợ của các tổ chức DAAD, WUS, Viện Goethe, Đại sứ quán Đức, Áo, Thụy Sĩ…;
- Phòng đa chức năng với 15 máy tính, phòng luyện âm với 30 máy tính đảm bảo việc đào tạo chất lượng cao;
- Hệ thống phòng học thực hành tiếng Đức với trang thiết bị hiện đại do Viện Friedrich-Erbert (FES), CHLB Đức tài trợ và được đưa vào sử dụng từ tháng 01/2018.""",https://hanu.edu.vn/c/7913/Ngon-ngu-Duc,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Đức,Việc làm,"""Nhóm 1. Biên - Phiên dịch:
- Làm công việc biên - phiên dịch cho các cá nhân, tổ chức nhà nước hoặc tư nhân trong các lĩnh vực như ngoại giao, kinh tế, giáo dục, du lịch, chính trị xã hội, khoa học công nghệ và kỹ thuật.
- Làm cộng tác viên (dịch công chứng) tại các văn phòng công chứng nhà nước và tư nhân.
- Làm biên tập viên tại các nhà xuất bản có xuất bản phẩm là tiếng Đức.
- Làm biên tập viên các chương trình có sử dụng tiếng Đức tại các cơ quan thông tấn.
Nhóm 2. Giáo viên/Nghiên cứu viên:
- Làm công tác giảng dạy tiếng Đức các bậc học.
- Làm nghiên cứu viên tại các cơ sở đào tạo và nghiên cứu về Ngôn ngữ và Văn hoá Đức và các nước nói tiếng Đức.
Nhóm 3. Thư ký văn phòng/Trợ lý đối ngoại/Trợ lý dự án:
- Làm chuyên viên/nhân viên tại các cơ quan, tổ chức nhà nước hoặc tư nhân, phụ trách công việc liên quan đến đối ngoại, quản lý quan hệ doanh nghiệp, xuất - nhập khẩu, đàm phán, ký kết, theo dõi thực hiện hợp đồng.
- Làm trợ lý dự án tại các cơ quan/tổ chức/doanh nghiệp có các hoạt động liên quan đến nước Đức và các nước nói tiếng Đức...""",https://hanu.edu.vn/c/7913/Ngon-ngu-Duc,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Đức,"""Nội dung chương trình đào tạo - Thông tin chung""","""Thời gian đào tạo: 04 năm 
Ngôn ngữ giảng dạy: Tiếng Đức 
Định hướng Giảng dạy tiếng Đức: 154 tín chỉ
Định hướng Biên-Phiên dịch: 154 tín chỉ""",https://hanu.edu.vn/c/7913/Ngon-ngu-Duc,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Đức,"""Nội dung chương trình đào tạo - Khối kiến thức giáo dục đại cương""","""KHỐI KIÊN THỨC GIÁO DỤC ĐẠI CƯƠNG: 41 tín chỉ (TC) Cung cấp kiến thức chung mà sinh viên các chương trình đại học cần biết: Triết học Mác - Lê-nin (3TC), Kinh tế chính trị Mác - Lê-nin (2TC), Chủ nghĩa xã hội khoa học (2TC), Tư tưởng Hồ Chí Minh (2TC), Lịch sử Đảng CSVN (2TC), Pháp luật đại cương (2TC), Ứng dụng công nghệ thông tin (3TC), Ngoại ngữ 2 (14TC), Giáo dục Thể chất (3TC), Giáo dục - Quốc phòng (8TC).""",https://hanu.edu.vn/c/7913/Ngon-ngu-Duc,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Đức,"""Nội dung chương trình đào tạo - Khối kiến thức cơ sở ngành""","""KHỐI KIỀN THỨC CƠ SỞ NGÀNH: 12 tín chỉ (TC) 
1. Bắt buộc: 8 TC 
- Nhập môn Việt ngữ học: 2 TC 
- Dẫn luận ngôn ngữ học: 2 TC 
- Cơ sở văn hóa Việt Nam: 2 TC 
- Phương pháp nghiên cứu khoa học: 2TC
2. Tự chọn: 4 TC - Chọn 4 trong số 10 tín chỉ của các học phần sau: 
- Tiếng Việt trong hành chức: 02 TC 
- Văn bản tiếng Việt: 02 TC 
- Lịch sử văn minh thế giới: 02 TC  
- Hà Nội học: 02 TC 
- Dụng học Việt ngữ: 02 TC""",https://hanu.edu.vn/c/7913/Ngon-ngu-Duc,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Đức,"""Nội dung chương trình đào tạo - Khối kiến thức ngành""","""KHỐI KIỀN THỨC NGÀNH: 64 tín chỉ (TC)
1. Bắt buộc: 60 TC
- Thực hành tiếng từ trình độ A1 đến C1: 47 TC 
- Ngôn ngữ học tiếng Đức: 6 TC 
- Đất nước học Đức: 3 TC 
- Văn học Đức: 2 TC 
- Giao tiếp liên văn hóa: 2 TC
2. Tự chọn: 4 TC - Chọn 2 trong số 8 tín chỉ của các học phần sau: 
- Từ vựng học tiếng Đức: 2 TC 
- Ngôn ngữ học đối chiếu: 2 TC 
- Đất nước học Áo 
- Thụy Sĩ: 2 TC 
- Văn học Áo 
- Thụy Sĩ: 2 TC""",https://hanu.edu.vn/c/7913/Ngon-ngu-Duc,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Đức,"""Nội dung chương trình đào tạo - Khối kiến thức chuyên ngành""","""KHỐI KIỀN THỨC CHUYÊN NGÀNH:
1. Định hướng Biên - Phiên dịch (28 tín chỉ)
1.1. Bắt buộc: 22 TC 
- Nhập môn Biên - Phiên dịch: 2 TC 
- Biên cơ bản: 4 TC 
- Phiên cơ bản: 4 TC 
- Biên dịch trung cấp: 3 TC 
- Phiên dịch trung cấp: 3 TC 
- Biên dịch nâng cao: 3 TC 
- Phiên dịch nâng cao: 3 TC
1.2. Tự chọn: 06 TC - Chọn 6 trong số 15 tín chỉ của các học phần sau: Biên - Phiên dịch chuyên ngành chính trị - ngoại giao (3TC), Biên dịch chuyên ngành kinh tế - thương mại (3TC), Biên dịch chuyên ngành kỹ thuật (3TC), Biên - Phiên dịch chuyên ngành du lịch (3TC), Phân tích đánh giá bản dịch (3TC).
2. Khối kiến thức chuyên ngành giảng dạy tiếng Đức (28 tín chỉ)
2.1. Bắt buộc: 22 TC 
- Nhập môn Giảng dạy tiếng Đức: 2 TC 
- Giảng dạy kiến thức ngôn ngữ (Ngữ âm - Từ vựng - Ngữ pháp): 3 TC 
- Giảng dạy các kỹ năng tiếng (Nghe - Nói - Đọc - Viết): 3 TC 
- Giảng dạy kiến thức Đất nước học và Kỹ năng giao tiếp liên văn hóa: 2 TC 
- Lỗi và chữa lỗi: 2 TC 
- Phân tích và thiết kế học liệu: 3 TC 
- Thiết kế, thực hiện và đánh giá bài giảng: 3 TC 
- Kiểm tra, đánh giá: 2 TC 
- Ứng dụng công nghệ trong giảng dạy: 2 TC
2.2. Tự chọn: 06 TC - Chọn 6 trong số 12 tín chỉ của các học phần sau: 
- Phương pháp nghiên cứu trong ngành giảng dạy ngoại ngữ: 3 TC 
- Xây dựng chương trình đào tạo: 3 TC 
- Tâm lý học trong giảng dạy ngoại ngữ: 3 TC 
- Giảng dạy tiếng Đức định hướng nghề: 3 TC""",https://hanu.edu.vn/c/7913/Ngon-ngu-Duc,
